,timestamp,counter,close,volume,sentiment_score,close_lag1,perc_change_close,sentiment_score_lag1,perc_change_sentiment,sentiment_SMA3mo
1,2022-07-01,121,681.78998,24781500,0.5348629788918928,673.41998,0.012429093654156214,0.532476469874382,0.004481905121692636,0.0
2,2022-07-02,121,0.0,,0.5425000624223189,681.78998,-1.0,0.5348629788918928,0.014278579434022937,0.5366131703961979
3,2022-07-03,400,0.0,,0.5370065152645112,0.0,0.0,0.5425000624223189,-0.010126353042759927,0.5381231855262409
4,2022-07-04,1089,0.0,,0.5389990969137712,0.0,0.0,0.5370065152645112,0.00371053533359573,0.5395018915335338
5,2022-07-05,16,0.0,,0.5417181104421616,0.0,0.0,0.5389990969137712,0.00504456045280779,0.5392412408734814
6,2022-07-06,36,0.0,,0.5359763403733572,0.0,0.0,0.5417181104421616,-0.010599184258613458,0.5388978492430967
7,2022-07-07,225,0.0,,0.54039413134257,0.0,0.0,0.5359763403733572,0.008242511164084962,0.5393628607193629
8,2022-07-08,9,0.0,,0.5383543570836385,0.0,0.0,0.54039413134257,-0.003774604757205181,0.5382416095998552
9,2022-07-09,225,0.0,,0.542324960231781,0.0,0.0,0.5383543570836385,0.007375445365858882,0.5403578162193298
